Title,URL,Idx
I'm a rabbi who was arrested protesting Trump's travel ban. It was a ...,https://www.washingtonpost.com/posteverything/wp/2017/02/09/im-a-rabbi-who-was-arrested-protesting-trumps-travel-ban-it-was-a-holy-act/,177
Federal appeals court decides to schedule a hearing on Trump travel ...,https://www.washingtonpost.com/world/national-security/opposition-to-trump-travel-ban-grows-as-key-court-decision-looms/2017/02/06/d766ec7c-ec74-11e6-9662-6eedf1627882_story.html,178
Federal judge rules against Trump administration's implementation of ...,https://www.washingtonpost.com/news/volokh-conspiracy/wp/2017/07/14/federal-judge-rules-against-trump-administrations-implementation-of-supreme-court-travel-ban-ruling/,179
Will backlash to Trump's travel ban paralyze the executive branch ...,https://www.washingtonpost.com/blogs/right-turn/wp/2017/01/31/will-backlash-to-trumps-travel-ban-paralyze-the-executive-branch/,180
Trump travel ban expires Sunday; new ban may vary by country - The ...,https://www.washingtonpost.com/politics/federal_government/trump-weighs-new-travel-restrictions-as-ban-nears-expiration/2017/09/22/f2585742-9ff6-11e7-b2a7-bc70b6f98089_story.html,181
'Apple would not exist without immigration': Companies at Trump's ...,https://www.washingtonpost.com/news/wonk/wp/2017/01/29/apple-would-not-exist-without-immigration-companies-at-trumps-tech-summit-react-to-his-travel-ban/,182
Leading Republican senators criticize Trump's refugee and travel ban ...,https://www.washingtonpost.com/news/powerpost/wp/2017/01/29/leading-republican-senators-criticize-trumps-refugee-and-travel-ban-48-hours-later/,183
Mass. college creates 'refugee scholarship' for a student affected by ...,https://www.washingtonpost.com/news/answer-sheet/wp/2017/02/02/mass-college-creates-refugee-scholarship-for-a-student-affected-by-trumps-travel-ban/,184
Here's why airlines were scrambling after Trump's travel ban - The ...,https://www.washingtonpost.com/news/dr-gridlock/wp/2017/02/01/heres-why-airlines-were-scrambling-after-trumps-travel-ban/,185
The role an old case about ritual goat sacrifices played in blocking ...,https://www.washingtonpost.com/news/post-nation/wp/2017/02/12/the-role-an-old-florida-case-on-ritual-goat-sacrifices-played-in-blocking-trumps-travel-ban/,186
Artists are using the power of comics to battle Trump's travel ban - The ...,https://www.washingtonpost.com/news/comic-riffs/wp/2017/01/30/artists-are-using-the-power-of-comics-to-battle-trumps-travel-ban/,187
"Justice Dept. lawyer says 100,000 visas revoked under travel ban ...",https://www.washingtonpost.com/local/public-safety/government-reveals-over-100000-visas-revoked-due-to-travel-ban/2017/02/03/7d529eec-ea2c-11e6-b82f-687d6e6a3e7c_story.html,188
Protesters call supporters of Trump's travel ban idiots and bigots. They ...,https://www.washingtonpost.com/opinions/protesters-call-supporters-of-trumps-travel-ban-idiots-and-bigots-theyre-wrong/2017/02/03/9c0de5ba-e99d-11e6-bf6f-301b6b443624_story.html,189
"Travel ban or no, Trump's first six months saw a sharp drop in Muslim ...",https://www.washingtonpost.com/news/politics/wp/2017/07/13/travel-ban-or-no-trumps-first-six-months-saw-a-sharp-drop-in-muslim-refugees-entering-the-u-s/,190
More than 20 states have urged the court to keep Trump's travel ban ...,https://www.washingtonpost.com/news/post-nation/wp/2017/02/15/more-than-20-states-have-urged-the-court-to-keep-trumps-travel-ban-frozen-texas-just-asked-it-be-restored/,191
Arab-American Republican lawmakers divided on Trump's travel ban ...,https://www.washingtonpost.com/powerpost/arab-american-republican-lawmakers-divided-on-trumps-travel-ban/2017/02/01/d75e7d10-e8cf-11e6-80c2-30e57e57e05d_story.html,192
Why most congressional Republicans probably won't be speaking out ...,https://www.washingtonpost.com/news/the-fix/wp/2017/01/30/why-most-congressional-republicans-probably-wont-be-speaking-out-against-trumps-travel-ban/,193
