K,WCSSD-Mean,WCSSD-Std-Dev,Purity,NMI
234,2405.6750767,25.3842653772,0.348839531001,0.256264675379
235,2403.19162935,24.5034079806,0.349885695973,0.259672237545
236,2404.78557412,19.3153763886,0.357874766558,0.264716692692
237,2406.95876067,27.3480957085,0.355274365259,0.257175813196
238,2405.44673421,21.9532518714,0.347869034616,0.267029500032
239,2396.60412375,18.4231606598,0.359119597925,0.2553417137
240,2408.0616505,20.1595892259,0.349843446979,0.255761129223
241,2397.56094266,21.5450001195,0.355834421009,0.262922137707
242,2398.94557502,23.2761871939,0.35517495208,0.261489429008
243,2394.91900366,19.7203025038,0.355286249863,0.26443722036
244,2396.22059302,17.4381282865,0.360476654421,0.255106716223
245,2396.82889906,23.6750593223,0.357305437658,0.268582207039
246,2392.55164942,22.0638236488,0.35838821203,0.256951330227
247,2391.9313709,24.6223518967,0.364916206472,0.261191697472
248,2396.84989523,11.0587019445,0.356816625422,0.25838652691
249,2390.14759265,17.6969596736,0.357889754037,0.26014808254
250,2391.54492873,21.626587704,0.355051873185,0.261881125382
251,2392.79233344,23.8877727356,0.352506315339,0.256898996635
252,2390.75912508,19.2243929555,0.359763838746,0.256751629963
253,2382.98244385,22.8231325914,0.361818967803,0.257024804081
254,2373.68080218,18.1899244079,0.36708995644,0.26060198267
255,2377.19933047,21.2418804196,0.354293032859,0.266877216877
256,2374.84950963,25.579703617,0.357840252762,0.261898910752
257,2371.1257325,29.9098938403,0.361253733809,0.262296687787
258,2377.80220744,19.7054234175,0.359035505098,0.264838458079
259,2370.73317982,20.3644366399,0.36066346638,0.261707762794
260,2367.40327134,25.6721812001,0.376596034132,0.26015243994
261,2364.22365917,19.7416354817,0.36189666397,0.26266432166
262,2371.22372335,27.6763248575,0.358840460675,0.258127813764
263,2372.2679003,23.6059052122,0.357896061363,0.257984425006
264,2369.88220292,24.6200731265,0.363428356718,0.262418952957
265,2370.95320876,25.0199897569,0.361253412802,0.260062746719
266,2359.97275983,20.4452663167,0.365854916561,0.264148778992
267,2355.62586108,22.0497496482,0.363204519659,0.262506174863
268,2368.67877195,18.1673053237,0.364619179558,0.262160518241
269,2366.1801006,27.0546479634,0.364120200162,0.258241211293
270,2362.13806607,25.9486989153,0.367808653866,0.267350464399
271,2358.38744955,28.5959853752,0.370134446506,0.257105393248
272,2357.76161001,23.558411742,0.366308741851,0.262425595109
273,2362.41100698,28.5756471496,0.373588163277,0.262978930492
274,2361.45166265,24.0811899106,0.364631864604,0.263359646467
275,2357.00823203,21.940007599,0.360949564618,0.261171816483
276,2346.76696114,20.9653622033,0.372533704533,0.260310462314
277,2346.74982954,20.9328004319,0.368957635483,0.256465242275
278,2347.57450598,24.0854390577,0.368986670623,0.261976067204
279,2348.28624957,13.9631963172,0.368747075946,0.262600438355
280,2340.52604873,23.2431270639,0.372023368814,0.261409352795
281,2343.20232726,18.6017782012,0.36752839393,0.260026021438
282,2335.71122622,22.4106162093,0.368262490834,0.266441867187
283,2343.08603952,21.8760431086,0.368581900816,0.266110148154
284,2341.34571159,22.3916924575,0.364585595109,0.261977925636
285,2339.49104903,23.2662369026,0.367501271276,0.260729791158
286,2345.57842654,17.909680458,0.363858790076,0.26411864135
287,2342.88590783,18.1629255886,0.364852931222,0.256754050171
288,2344.88956187,32.7963155651,0.371706025684,0.261743796156
289,2335.82303083,24.7970675712,0.371716596743,0.26455779885
290,2328.1977996,17.1658186194,0.375968088618,0.265534773917
291,2333.61708605,21.64624979,0.370907293348,0.260404578032
292,2337.59828525,21.0721221624,0.375580549605,0.268010750523
293,2328.20691156,18.3272085302,0.372426281147,0.263013826208
294,2327.57213572,21.912069188,0.373487949352,0.257634566786
295,2333.14166997,27.9122748271,0.372294351556,0.264396944596
296,2335.03061471,18.9621045694,0.367206614864,0.258701183022
297,2337.82748718,20.6062848244,0.378786078875,0.268525622734
298,2319.95512178,24.0123675956,0.36943269842,0.268840909992
299,2311.49264458,21.2451545793,0.380433300242,0.259283246073
300,2318.76310037,17.7794366253,0.373449310832,0.266046518515
301,2320.75205521,29.684143863,0.380493132382,0.264960862653
302,2317.65575999,22.8560602199,0.373073615385,0.261527355306
303,2308.59570361,25.7296538576,0.384481156758,0.263889910471
304,2325.62578007,15.8035454682,0.371280640942,0.265911340867
305,2319.88359598,18.7562925441,0.376329692043,0.266950763922
306,2317.4741128,25.0915510156,0.382564042076,0.264384477227
307,2307.90385997,20.2707304356,0.382846991485,0.26457883342
308,2310.99329967,24.883462434,0.383241861449,0.266821294428
309,2304.78445673,17.8483868951,0.37443717098,0.25894958253
310,2308.5875918,18.9014547174,0.376906765981,0.261361512822
311,2311.8327852,17.8395354362,0.37828234405,0.263045129286
312,2307.64837487,18.2977047932,0.380579432238,0.259901529578
313,2307.46430447,23.3422450177,0.377725224167,0.2644020222
314,2299.47969022,26.5650431444,0.381030722717,0.264506922659
315,2308.24696763,17.708734877,0.376276991746,0.261721201387
316,2302.13535189,15.4636329525,0.380448641236,0.262512216984
317,2308.1953965,17.4803642041,0.376662108493,0.262927898215
318,2301.59868884,16.5748091444,0.378842655408,0.262794566132
319,2300.49700561,21.1643567647,0.384045830043,0.263460141839
320,2296.94549345,22.8790511368,0.384474263192,0.268372662888
321,2300.52644239,23.1124085295,0.380186210651,0.261378406871
322,2297.71163097,22.8240783803,0.380481983642,0.2623965081
323,2296.78444416,30.6501078365,0.383950161862,0.263540252966
324,2293.33560616,17.7292315644,0.388637644435,0.262200741608
325,2286.77885497,23.3431172046,0.388342342082,0.261764185964
326,2291.25911528,21.583695154,0.387427955994,0.275166945607
327,2294.90088694,23.5043599512,0.391525706869,0.260903977749
328,2289.14515846,20.7685653756,0.380165941328,0.263142190336
329,2296.39677068,21.5713799035,0.38429496958,0.263713179769
330,2281.58681441,19.7019499518,0.387399254035,0.269928427963
331,2287.49830398,19.3737633661,0.383866757355,0.261564749234
332,2286.37882495,18.4359158285,0.389286268894,0.260325006405
333,2278.10616817,17.0395051049,0.385573388849,0.262210484318
334,2279.09250954,25.7515498123,0.381974775684,0.264171493655
335,2282.39084238,19.9978000654,0.386760822435,0.26830169147
336,2286.14765538,20.9514669073,0.383583018775,0.264797949709
337,2286.20356194,22.7067633874,0.383305022625,0.265348670136
338,2284.23820743,26.3932489189,0.383119710829,0.268192900421
339,2278.07699467,19.3757181138,0.38730495981,0.261399507949
340,2266.92953241,18.3103271674,0.385516640392,0.264841151992
341,2279.33337836,24.0055483408,0.39019573186,0.265989009971
342,2273.97044083,21.0191960788,0.395230083525,0.265800888766
343,2273.31895522,18.1157692753,0.396621245867,0.267373200353
344,2254.1991102,23.0530122007,0.395743309193,0.264108557125
345,2270.07883339,11.0274391417,0.383310070968,0.262966992596
346,2271.0394362,20.7279327087,0.392340030132,0.265664850463
347,2267.2551174,15.2130650083,0.396844577127,0.264039865051
348,2274.63926555,15.9906462988,0.398327701513,0.264816553287
349,2280.67003741,24.1942937661,0.392871806608,0.264648660293
350,2273.79176431,21.2818165439,0.398246116915,0.26905653398
351,2267.55982006,18.1374162722,0.393227014947,0.268964886979
352,2268.24406854,15.1266521381,0.390474938428,0.262199382969
353,2256.34736211,20.5833763639,0.388392895328,0.262507157422
354,2261.14676108,14.5751365363,0.387008340144,0.259605339454
355,2245.80987364,18.6856043513,0.392382389633,0.268446173958
356,2250.53909713,10.6978886822,0.40005862943,0.265293865731
357,2261.45872296,32.0845649989,0.39284080388,0.272783572344
358,2251.95491862,16.3995241243,0.388370469187,0.263539526415
359,2247.60729918,17.2948095124,0.398728840428,0.266942529793
360,2248.55304142,23.3812317395,0.402006126015,0.269458915894
361,2261.4600829,16.2913066222,0.394789785002,0.267582361881
362,2254.67906255,25.1594363205,0.393603942958,0.263939771924
363,2259.93717622,17.9125876713,0.39260585409,0.267803346343
364,2258.45091654,16.7136987075,0.399716464352,0.268459443028
365,2241.03180212,17.2224013751,0.406162679803,0.269431717746
366,2249.4108266,18.3454678959,0.39715128704,0.266411562177
367,2241.41975861,20.7324007924,0.404385012923,0.267607800564
368,2249.10367189,24.2195567638,0.397993989281,0.270172839701
369,2241.01241132,23.5310185202,0.404045945596,0.26494140446
370,2240.48281437,17.2384473336,0.400046339184,0.263442417957
371,2250.39687403,16.2029081492,0.40512448975,0.265016226291
372,2240.21568357,20.1407592301,0.396666772386,0.263414282257
373,2235.41335623,20.7437303742,0.40811951911,0.267301887674
374,2232.2464032,16.3934503899,0.404962496049,0.269392453464
375,2243.44488653,17.0293105623,0.399205825017,0.271197624382
376,2244.6724072,19.2686556198,0.405721802428,0.274909873902
377,2243.60118005,22.056560953,0.405932709484,0.273609561529
378,2240.45651187,17.6829636961,0.399089163619,0.265316060553
379,2238.37696198,20.7843522924,0.409612825727,0.27574096041
380,2225.99173303,17.5804647353,0.40220884563,0.27023528766
381,2233.23173702,16.1601120214,0.401160580062,0.269705854048
382,2221.43502123,20.8145979962,0.406243672694,0.271995170589
383,2227.96928696,26.0613900228,0.400897426872,0.267419307573
384,2240.34166488,23.3901904033,0.4002051455,0.268043401717
385,2229.62559652,28.2411683484,0.404536709017,0.268200546975
386,2230.04557368,20.7436785801,0.402028758055,0.269851924933
387,2220.77626758,13.8878094049,0.399954279061,0.265771359078
388,2214.894742,19.9190021729,0.416548827655,0.267875396613
389,2219.78480586,22.053389064,0.406416621457,0.271786873125
390,2211.31463645,20.6428590165,0.409347635481,0.270438827982
391,2216.36544678,26.9797927303,0.405596705788,0.270508638402
392,2215.10783215,23.4890460674,0.409006946014,0.268462817512
393,2222.47010959,23.1651845454,0.405890329255,0.271922935125
394,2222.94986965,18.3963696465,0.410462430399,0.27509327954
395,2211.60707914,26.8534095408,0.409201444876,0.270906362832
396,2216.54144225,20.1574742446,0.404580977806,0.266998246758
397,2217.39996744,17.5632405627,0.406609877343,0.274426033523
398,2201.29754234,22.3393007256,0.407245877464,0.272116682122
399,2212.29497502,17.2584894559,0.413765534688,0.27152725984
400,2211.01318157,15.0049483841,0.409931556751,0.273634300104
401,2215.07891561,23.9453448259,0.40784239872,0.269828647175
402,2209.95862022,14.3028107385,0.404384475901,0.269265869085
403,2211.45896055,23.5205229472,0.415560070187,0.271180117961
404,2206.63937751,27.2570145306,0.408772206233,0.274368437752
405,2203.23460558,23.6758135917,0.413573987354,0.269904268149
406,2212.3578098,18.5700838001,0.409427375432,0.27044487225
407,2196.44741658,13.2315196085,0.407295059003,0.270736043003
408,2197.30103076,20.3265589225,0.411768715224,0.267370404555
409,2194.17918038,14.387356482,0.407377298802,0.266859783584
410,2195.26821226,20.1824558554,0.419047234626,0.271847563015
411,2190.96914034,18.9937285631,0.411971384341,0.271769396819
412,2194.62641483,18.7347644069,0.424463385865,0.272063805834
413,2199.39120346,19.4029992695,0.411135881596,0.272886524273
414,2199.56479012,22.3606245338,0.415635319894,0.275626192347
415,2190.01677613,16.2584594975,0.412525519985,0.267310806187
416,2194.44555177,14.6360325248,0.411000617313,0.267684198903
417,2198.87852671,16.9838175706,0.412437218389,0.270285985189
418,2189.53904301,16.6334398421,0.41956870088,0.273715383094
419,2184.21639531,20.1367054892,0.414401338575,0.273566166085
420,2187.05700448,18.9358416171,0.411159439834,0.273221663553
421,2192.19750128,26.0006525246,0.418513086593,0.274142627128
422,2181.63532076,17.0146500439,0.415378028703,0.268457150451
423,2194.15868641,21.9252428256,0.417350930687,0.281463175528
424,2181.63886764,25.0455102489,0.416312475727,0.272452790011
425,2185.62828111,23.53121756,0.411234714185,0.271847253765
426,2182.43632642,22.0946798366,0.417894230618,0.270833953884
427,2174.40525288,14.341404913,0.419721986363,0.271215065961
428,2173.0396556,23.4101269181,0.414879248057,0.27211521756
429,2175.33844033,17.8312068591,0.421097887697,0.276126382914
430,2174.47649601,24.1549354917,0.412584599379,0.269261519535
431,2169.75894087,20.3359174475,0.426173617944,0.272485979923
432,2176.94117051,19.9393658789,0.421459451925,0.270061981694
433,2163.55355012,19.6913628501,0.422261415207,0.274087595743
434,2173.36856733,19.8269083972,0.411749800832,0.268265147649
435,2179.72671157,19.1942145151,0.416037502738,0.270239533718
436,2163.9176402,17.2849054633,0.416875059657,0.272541704858
437,2160.26281041,19.3120980968,0.41523188074,0.275808266287
438,2155.74833609,26.1690109353,0.423596560349,0.272509608694
439,2172.69242104,18.2961936596,0.418538686391,0.274270519956
440,2158.16434112,14.9755651734,0.418887191423,0.273277467996
441,2171.31973844,21.8995585833,0.425520379845,0.269964570024
442,2170.69736247,20.0290064327,0.416291732796,0.270879044581
443,2170.31629121,25.4341801668,0.418760829433,0.273030583681
444,2168.11154231,20.7868061054,0.415681380553,0.269770485541
445,2165.50494502,22.2220215627,0.421639203633,0.26987389193
446,2155.87580112,15.8924837674,0.421291241329,0.275530375804
447,2155.46217847,23.3238095238,0.425608550775,0.273490083156
448,2163.0242543,18.2998875209,0.424149575571,0.271681762426
449,2154.90544646,16.2530108653,0.418962983724,0.273458603823
450,2154.75028978,16.51974303,0.417925558323,0.272144949347
451,2149.78203467,16.9300998265,0.420448543423,0.271188782484
452,2144.9081037,17.258088419,0.421911996711,0.2717536934
453,2154.09403988,14.5379894893,0.419252159504,0.273551054194
454,2153.37751032,22.1259875102,0.426035670893,0.27423227169
455,2152.99517562,14.3551881604,0.427972859173,0.272198693342
456,2154.35504656,21.9043692133,0.423050947935,0.27242050707
457,2159.76726717,15.7819795325,0.427354388693,0.273263173373
458,2147.71613027,19.4787110617,0.424826729535,0.275207011841
459,2153.62111465,21.4160652842,0.425137084413,0.275490184205
460,2148.1214467,11.0248553801,0.421092953517,0.272552596452
461,2140.99020163,16.0668109813,0.428777430921,0.274222823552
462,2147.28239451,17.3655422809,0.423804478913,0.275548967789
463,2140.00064833,21.9701180722,0.424750327123,0.27187802632
464,2155.96562175,27.2813285258,0.432823605228,0.274856344007
465,2149.84784439,20.6745742141,0.425835960542,0.273014415771
