K,WCSSD-Mean,WCSSD-Std-Dev,Purity,NMI
465,2149.84784439,20.6745742141,0.528771829373,0.273014415771
466,2142.49777422,19.1840321768,0.522759805325,0.275153787833
467,2142.13182613,21.4273855771,0.5250501002,0.274781218114
468,2141.19179195,25.3320025864,0.531920984827,0.273188168762
469,2136.76275825,21.1024475707,0.524191239622,0.273500849444
470,2134.96876565,22.3687332928,0.519610649871,0.274753027098
471,2143.34586555,25.1133996132,0.531062124248,0.277158843947
472,2143.81154787,25.0240725583,0.527054108216,0.275844744854
473,2145.98909837,23.6836508171,0.526767821357,0.273627463796
474,2146.96126122,25.5185485454,0.523618665903,0.274347639683
475,2132.93419517,19.5789991129,0.521900944747,0.27735989429
476,2140.11118207,18.8192630221,0.534211279702,0.276365055432
477,2130.09961091,20.8399661363,0.522473518466,0.272433293593
478,2124.04946385,16.6371204283,0.531634697967,0.27780790346
479,2138.71147272,18.9447305236,0.531348411108,0.274804982739
480,2126.79370754,13.2056527036,0.53048955053,0.276405812602
481,2122.78716645,21.2743850541,0.526195247638,0.279810203569
482,2126.2121494,13.0768006017,0.528771829373,0.275884367419
483,2117.01417189,25.3570733024,0.533638705983,0.273124981227
484,2117.15533891,22.2399956009,0.537933008875,0.276471840336
485,2118.48678773,22.2932462072,0.534783853421,0.276993058714
486,2121.08476436,25.0690395415,0.519896936731,0.276482415275
487,2114.72331106,20.8263416192,0.523904952763,0.27688811235
488,2119.75179728,16.6891742119,0.526481534498,0.276140872826
489,2111.60307002,18.7510684211,0.522759805325,0.274758662985
490,2112.29227816,17.2003307961,0.539078156313,0.276808431661
491,2118.57375786,13.615531727,0.529058116232,0.274055310257
492,2108.1113493,25.2626547566,0.534497566562,0.277441011247
493,2104.72652515,20.5601266097,0.533638705983,0.277228986209
494,2115.71535797,29.7032877525,0.538219295734,0.276518431271
495,2119.61324036,19.2890994883,0.53048955053,0.274773511193
496,2109.6702618,22.4821723601,0.535642713999,0.279906224312
497,2105.48152056,17.6379742942,0.530775837389,0.277724473658
498,2113.02528055,18.3516608027,0.53020326367,0.276764949255
499,2113.46844919,21.490804035,0.53048955053,0.281798230254
500,2113.37479042,21.2757758942,0.529630689951,0.278390337035
501,2100.53980957,18.8667037586,0.528485542514,0.275321894926
502,2115.48691718,22.4464295626,0.523046092184,0.276553881394
503,2109.83051762,19.4275649377,0.527054108216,0.273178341917
504,2104.9793469,21.0655490832,0.530775837389,0.276195676003
505,2100.99851112,18.3401841524,0.53535642714,0.275334437779
506,2108.17526538,19.3470204165,0.535929000859,0.277550512278
507,2101.44425613,20.196274364,0.547666762096,0.280962342134
508,2101.68811896,22.3623385562,0.534497566562,0.278643544194
509,2108.9785979,24.4089837493,0.528771829373,0.277114675406
510,2102.20091366,13.6506063099,0.539937016891,0.280991703846
511,2097.9931574,19.9280936521,0.534211279702,0.280110204083
512,2099.45078521,17.5038134863,0.538219295734,0.27635936305
513,2089.66046205,21.6818395356,0.526195247638,0.276899751887
514,2088.96095047,15.4215289692,0.532207271686,0.279069262264
515,2094.61137198,20.3190544724,0.541368451188,0.277950649258
516,2092.39217338,21.5057401624,0.530775837389,0.275686879592
517,2085.2886093,19.1766833571,0.535642713999,0.280916523651
518,2092.18302515,23.8747475,0.534783853421,0.278320432571
519,2086.16332071,13.7674259762,0.534497566562,0.279500348462
520,2087.98349666,13.6128032715,0.53048955053,0.281656689743
521,2091.6163301,15.1049603249,0.534783853421,0.281497439958
522,2095.84829564,16.4818533127,0.534211279702,0.282549446307
523,2089.89307277,15.2133333764,0.532207271686,0.276913217677
524,2090.03145769,20.1129456857,0.535642713999,0.278837720655
525,2084.39720453,18.0796755928,0.531634697967,0.27993881361
526,2085.59385695,22.0928028206,0.536787861437,0.279461916932
527,2088.34610462,21.9246959662,0.533066132265,0.280923664589
528,2082.67145311,19.9728051406,0.535070140281,0.278868012763
529,2084.99488452,25.3382079124,0.541368451188,0.287891813963
530,2075.05552476,15.5193835709,0.539650730031,0.279986395337
531,2087.62769899,25.8066217782,0.534211279702,0.278428438098
532,2076.56141921,20.9376608641,0.538791869453,0.281526101055
533,2083.18385748,21.6745654034,0.54022330375,0.281798456364
534,2070.27783325,17.2843757562,0.539650730031,0.281906356831
535,2077.7156168,19.2452632852,0.535070140281,0.283946355625
536,2073.56563109,25.2168622023,0.541941024907,0.280648595299
537,2070.75907562,21.4450109599,0.541941024907,0.280019274731
538,2077.38714373,25.2504965914,0.54566275408,0.284063943261
539,2067.19945364,35.2920902396,0.536787861437,0.280365960125
540,2076.28296763,20.004994975,0.545090180361,0.285377270427
541,2073.39964067,18.0156071665,0.544231319782,0.279869132466
542,2067.15388553,21.1249532948,0.534497566562,0.276921147209
543,2073.17778288,21.7044291094,0.536787861437,0.277964794708
544,2077.20510053,29.4000549904,0.536787861437,0.277610218287
545,2062.88541649,21.7162616005,0.541941024907,0.278752241999
546,2070.4239348,22.4085218599,0.54022330375,0.282578202827
547,2067.33620351,21.8686423024,0.541082164329,0.280506307557
548,2062.21697836,22.6364141214,0.544517606642,0.281411024726
549,2057.13549239,19.7778267065,0.54566275408,0.281669594334
550,2061.00567833,23.7127034167,0.556255367879,0.281979764646
551,2063.6194404,25.1891420629,0.538219295734,0.280026059271
552,2068.94632455,27.4045686389,0.54050959061,0.281829163454
553,2047.40904237,16.8392085184,0.543086172345,0.285779937324
554,2057.56559165,19.0289195596,0.545090180361,0.279943612087
555,2061.15257373,12.7049421076,0.545090180361,0.286074112645
556,2059.81887179,27.5876768935,0.532779845405,0.280865559846
557,2051.00344872,20.7610368366,0.548239335814,0.284985079519
558,2055.09102146,24.7354633944,0.539937016891,0.282540869329
559,2056.79399135,15.192564898,0.536787861437,0.280362221157
560,2048.13288673,21.9359465301,0.548811909533,0.285871728888
561,2048.71050773,25.4384160855,0.538791869453,0.280615896334
562,2050.38626608,16.6498011424,0.541368451188,0.280938399344
563,2052.5861643,17.4799722288,0.544803893501,0.279854255119
564,2047.54884238,19.6677106478,0.562267391927,0.286481867308
565,2051.32230847,16.8442497992,0.549384483252,0.283688971813
566,2045.78963728,16.0888824836,0.547953048955,0.287338332728
567,2048.40226638,18.7881854194,0.543945032923,0.282632961018
568,2043.21961456,20.6104071587,0.538219295734,0.280370018157
569,2044.47889121,17.7334544963,0.548239335814,0.282310516716
570,2050.59803142,15.8575046453,0.539078156313,0.282588555447
571,2039.87585781,21.9856797519,0.556255367879,0.288969015054
572,2048.79889069,24.4656249737,0.547094188377,0.28193507701
573,2048.84465039,24.177847107,0.54537646722,0.285986159968
574,2036.57559347,16.8827513855,0.541941024907,0.283896951505
575,2037.08333239,23.8557840454,0.553678786144,0.28604572524
576,2040.1877994,21.2423486535,0.548525622674,0.284670507659
577,2038.01824603,23.6453979506,0.547094188377,0.284452288282
578,2039.47171253,25.7539898654,0.547953048955,0.284517753495
579,2032.81655136,17.3488009014,0.542799885485,0.289130493205
580,2033.56400101,14.6093077723,0.542513598626,0.281162442126
581,2043.84523476,16.3318717504,0.547380475236,0.288211687532
582,2041.01809737,25.0736895156,0.543945032923,0.279887400091
583,2030.20455987,20.3714442007,0.550243343831,0.285476174439
584,2039.76664555,30.5442498883,0.542513598626,0.286822178742
585,2022.35974752,14.5482696551,0.54566275408,0.281261436589
586,2020.41354019,20.665078422,0.54566275408,0.282159034462
587,2028.52288498,16.1158952557,0.554251359863,0.287458390573
588,2035.59773847,15.0887559188,0.546235327798,0.284821711098
589,2025.39531926,20.1317271114,0.546235327798,0.283746893052
590,2028.92405455,17.2791849177,0.558545662754,0.285126053343
591,2021.57457094,21.2282902425,0.551961064987,0.282398927679
592,2030.22307605,23.5775654952,0.547953048955,0.281305102381
593,2026.39042404,18.2044337466,0.548811909533,0.285814149346
594,2023.84947191,23.8026584264,0.54050959061,0.283296029277
595,2020.33324615,17.3409255608,0.553965073003,0.2861083521
596,2023.87632575,18.4071881201,0.552533638706,0.284763498746
597,2022.64399478,20.3533371083,0.556827941597,0.284759227368
598,2018.72497619,26.628078832,0.554537646722,0.295120822953
599,2015.3985878,18.3001856431,0.556827941597,0.286838576826
600,2010.92665368,22.4168073268,0.555110220441,0.286814849612
601,2022.37145628,22.4955922326,0.552247351847,0.285951310778
602,2014.46136865,21.2422097073,0.547953048955,0.281464851475
603,2008.53998133,19.2801408969,0.556541654738,0.284796106975
604,2018.42069278,22.9954668029,0.552247351847,0.287402092873
605,2003.95499958,16.9240964332,0.549670770112,0.283992720227
606,2016.42054191,22.7900082096,0.559977097051,0.283105270838
607,2016.48664286,26.9839393201,0.550243343831,0.287022044063
608,2010.89223073,30.5567270727,0.558259375895,0.287400816398
609,2009.69686009,21.1041409668,0.561122244489,0.28518723246
610,2006.35748401,18.1143081937,0.557400515316,0.286953081973
611,2004.58893216,25.617355532,0.561122244489,0.286639134311
612,2007.91249288,35.7743177643,0.558545662754,0.286024767641
613,2006.25929823,23.5713475749,0.550243343831,0.284352917778
614,2013.7847217,24.1142703044,0.551961064987,0.28436098834
615,2003.51175054,15.5671066343,0.548525622674,0.284409311943
616,2001.07498652,20.6750417439,0.558831949614,0.285842220629
617,2003.05506522,9.85340121603,0.550815917549,0.287472481933
618,1994.55712274,25.6661190212,0.567134268537,0.292027687405
619,1993.29071815,23.1792880816,0.557400515316,0.286487410189
620,2001.44510312,17.9867762327,0.549670770112,0.286498610598
621,1992.36117213,13.1290768567,0.557114228457,0.295796781464
622,1999.61853516,12.5819705575,0.5553965073,0.283833174576
623,1994.24806679,16.5517198938,0.563412539364,0.286874285793
624,1999.84364807,22.5536808369,0.550815917549,0.28341636786
625,1992.26421502,20.7870217551,0.55568279416,0.286245319505
626,1990.00983665,16.5383828635,0.555110220441,0.288005060619
627,1989.56242063,18.2539368562,0.55568279416,0.285184646119
628,1998.25175611,15.0520063695,0.555110220441,0.285586674189
629,1985.92578331,18.3854276988,0.552247351847,0.284533393939
630,1985.42552021,21.0679613365,0.562267391927,0.286453074655
631,1982.68685719,17.9187533214,0.554537646722,0.284319540252
632,1975.49841994,15.1615169611,0.556541654738,0.285004748477
633,1982.47669297,18.2690622659,0.549957056971,0.28481929799
634,1992.01529309,16.3758967523,0.5553965073,0.28498226431
635,1980.90246722,19.4022673444,0.553965073003,0.290197946183
636,1979.99016453,18.4161819806,0.565130260521,0.288656997376
637,1974.83051652,23.1526392749,0.553965073003,0.287922040627
638,1993.93624308,24.8797103938,0.551674778128,0.287945157862
639,1990.6811702,17.1017618453,0.555969081019,0.287938820117
640,1987.69331799,22.8332283393,0.556541654738,0.291053375068
641,1986.13646807,18.7820247695,0.556255367879,0.286356819409
642,1983.45058955,23.7836887736,0.557400515316,0.290787036578
643,1980.80808941,11.3005072809,0.56083595763,0.287257249351
644,1974.20249157,18.6671939503,0.567993129115,0.289632056503
645,1982.46487502,22.5841487703,0.553106212425,0.288210822154
646,1973.10073491,18.2126432934,0.562839965646,0.288388906825
647,1978.99321184,17.9491974866,0.553106212425,0.288465663035
648,1977.28601594,22.0159499769,0.554823933581,0.288798868728
649,1966.24933382,18.4249521457,0.552819925565,0.286273674122
650,1973.04585814,20.8492229936,0.561122244489,0.282369433695
651,1962.09627063,17.1479440367,0.557973089035,0.288096859189
652,1960.35038319,21.0578663786,0.57056971085,0.289439662142
653,1951.61040529,17.9914225196,0.558545662754,0.282113858208
654,1963.43852175,21.3216893893,0.559404523332,0.289138261425
655,1940.9054185,11.5122241733,0.57085599771,0.287307334463
656,1944.01070363,16.7352136471,0.56541654738,0.286303113617
657,1948.28995641,20.3726762418,0.557973089035,0.28707352813
658,1943.36106438,15.0277087618,0.558831949614,0.286792035238
659,1933.45330668,14.4361958391,0.566275407959,0.287866879261
